offer,date_time,conversion_ip,source,sub_id_1,sub_id_2,sub_id_3,sub_id_4,sub_id_5,payout,status
1346 API_USD,2016-05-07 12:50:27,198.232.218.254,,,,,,wwcn-141986,1.8,approved
1346 API_USD,2016-05-07 12:40:30,198.232.218.254,,,,,,wwcn-4416,1.8,approved
1346 API_USD,2016-05-07 12:28:27,198.232.218.254,,,,,,wwcn-412004,1.8,approved
1346 API_USD,2016-05-07 12:26:39,198.232.218.254,,,,,,wwcn-160422,1.8,approved
1346 API_USD,2016-05-07 12:08:51,198.232.218.254,,,,,,wwcn-284102,1.8,approved
1346 API_USD,2016-05-07 12:05:41,198.232.218.254,,,,,,wwcn-282610,1.8,approved
1346 API_USD,2016-05-07 11:57:00,198.232.218.254,,,,,,wwcn-5216,1.8,approved
1346 API_USD,2016-05-07 11:50:13,198.232.218.254,,,,,,wwcn-47417,1.8,approved
1346 API_USD,2016-05-07 11:47:20,198.232.218.254,,,,,,wwcn-751,1.8,approved
1346 API_USD,2016-05-07 11:26:58,198.232.218.254,,,,,,wwcn-6142,1.8,approved
1346 API_USD,2016-05-07 11:23:58,198.232.218.254,,,,,,wwcn-4230,1.8,approved
1346 API_USD,2016-05-07 11:23:41,198.232.218.254,,,,,,wwcn-19495,1.8,approved
1346 API_USD,2016-05-07 11:18:37,198.232.218.254,,,,,,wwcn-417347,1.8,approved
1346 API_USD,2016-05-07 11:16:36,198.232.218.254,,,,,,wwcn-47446,1.8,approved
1346 API_USD,2016-05-07 11:16:26,198.232.218.254,,,,,,wwcn-12581,1.8,approved
1346 API_USD,2016-05-07 11:11:07,198.232.218.254,,,,,,wwcn-348948,1.8,approved
1346 API_USD,2016-05-07 11:05:48,198.232.218.254,,,,,,wwcn-6142,1.8,approved
1346 API_USD,2016-05-07 11:04:54,198.232.218.254,,,,,,wwcn-8765,1.8,approved
1346 API_USD,2016-05-07 10:58:39,198.232.218.254,,,,,,wwcn-7316,1.8,approved
1346 API_USD,2016-05-07 10:55:13,198.232.218.254,,,,,,wwcn-9773,1.8,approved
1346 API_USD,2016-05-07 10:53:24,198.232.218.254,,,,,,wwcn-23571,1.8,approved
1346 API_USD,2016-05-07 10:51:47,198.232.218.254,,,,,,wwcn-115167,1.8,approved
1346 API_USD,2016-05-07 10:46:47,198.232.218.254,,,,,,wwcn-6833,1.8,approved
1346 API_USD,2016-05-07 10:44:13,198.232.218.254,,,,,,wwcn-12406,1.8,approved
1346 API_USD,2016-05-07 10:38:40,198.232.218.254,,,,,,wwcn-9773,1.8,approved
1346 API_USD,2016-05-07 10:35:47,198.232.218.254,,,,,,wwcn-206384,1.8,approved
1346 API_USD,2016-05-07 10:33:17,198.232.218.254,,,,,,wwcn-115167,1.8,approved
1346 API_USD,2016-05-07 10:31:02,198.232.218.254,,,,,,wwcn-19495,1.8,approved
1346 API_USD,2016-05-07 10:30:03,198.232.218.254,,,,,,wwcn-392809,1.8,approved
1346 API_USD,2016-05-07 10:29:07,198.232.218.254,,,,,,wwcn-4812,1.8,approved
1346 API_USD,2016-05-07 10:17:33,198.232.218.254,,,,,,wwcn-257709,1.8,approved
1346 API_USD,2016-05-07 10:16:07,198.232.218.254,,,,,,wwcn-405156,1.8,approved
1346 API_USD,2016-05-07 10:15:15,198.232.218.254,,,,,,wwcn-3743,1.8,approved
1346 API_USD,2016-05-07 10:11:02,198.232.218.254,,,,,,wwcn-386063,1.8,approved
1346 API_USD,2016-05-07 10:04:15,198.232.218.254,,,,,,wwcn-258244,1.8,approved
1346 API_USD,2016-05-07 10:04:13,198.232.218.254,,,,,,wwcn-377231,1.8,approved
1346 API_USD,2016-05-07 10:00:30,198.232.218.254,,,,,,wwcn-4435,1.8,approved
1346 API_USD,2016-05-07 09:56:33,198.232.218.254,,,,,,wwcn-375632,1.8,approved
1346 API_USD,2016-05-07 09:54:54,198.232.218.254,,,,,,wwcn-30753,1.8,approved
1346 API_USD,2016-05-07 09:47:31,198.232.218.254,,,,,,wwcn-382365,1.8,approved
1346 API_USD,2016-05-07 09:47:13,198.232.218.254,,,,,,wwcn-386063,1.8,approved
1346 API_USD,2016-05-07 09:46:31,198.232.218.254,,,,,,wwcn-4586,1.8,approved
1346 API_USD,2016-05-07 09:42:41,198.232.218.254,,,,,,wwcn-11399,1.8,approved
1346 API_USD,2016-05-07 09:31:48,198.232.218.254,,,,,,wwcn-4435,1.8,approved
1346 API_USD,2016-05-07 09:19:06,198.232.218.254,,,,,,wwcn-405156,1.8,approved
1346 API_USD,2016-05-07 09:17:50,198.232.218.254,,,,,,wwcn-313988,1.8,approved
1346 API_USD,2016-05-07 09:07:48,198.232.218.254,,,,,,wwcn-4586,1.8,approved
1346 API_USD,2016-05-07 09:03:51,198.232.218.254,,,,,,wwcn-402274,1.8,approved
1346 API_USD,2016-05-07 08:54:55,198.232.218.254,,,,,,wwcn-28611,1.8,approved
1346 API_USD,2016-05-07 08:44:08,198.232.218.254,,,,,,wwcn-2192,1.8,approved
1346 API_USD,2016-05-07 08:42:49,198.232.218.254,,,,,,wwcn-30753,1.8,approved
1346 API_USD,2016-05-07 08:41:22,198.232.218.254,,,,,,wwcn-4345,1.8,approved
1346 API_USD,2016-05-07 08:41:17,198.232.218.254,,,,,,wwcn-9205,1.8,approved
1346 API_USD,2016-05-07 08:35:36,198.232.218.254,,,,,,wwcn-18862,1.8,approved
1346 API_USD,2016-05-07 08:35:20,198.232.218.254,,,,,,wwcn-16623,1.8,approved
1346 API_USD,2016-05-07 08:34:50,198.232.218.254,,,,,,wwcn-373325,1.8,approved
1346 API_USD,2016-05-07 08:20:44,198.232.218.254,,,,,,wwcn-9205,1.8,approved
1346 API_USD,2016-05-07 08:15:21,198.232.218.254,,,,,,wwcn-5056,1.8,approved
1346 API_USD,2016-05-07 08:11:43,198.232.218.254,,,,,,wwcn-36325,1.8,approved
1346 API_USD,2016-05-07 08:07:23,198.232.218.254,,,,,,wwcn-389443,1.8,approved
1346 API_USD,2016-05-07 08:06:35,198.232.218.254,,,,,,wwcn-323389,1.8,approved
1346 API_USD,2016-05-07 08:03:35,198.232.218.254,,,,,,wwcn-5964,1.8,approved
1346 API_USD,2016-05-07 07:55:57,198.232.218.254,,,,,,wwcn-389443,1.8,approved
1346 API_USD,2016-05-07 07:55:31,198.232.218.254,,,,,,wwcn-9205,1.8,approved
1346 API_USD,2016-05-07 07:50:19,198.232.218.254,,,,,,wwcn-36325,1.8,approved
1346 API_USD,2016-05-07 07:42:44,198.232.218.254,,,,,,wwcn-4009,1.8,approved
1346 API_USD,2016-05-07 07:31:25,198.232.218.254,,,,,,wwcn-235804,1.8,approved
1346 API_USD,2016-05-07 07:21:02,198.232.218.254,,,,,,wwcn-6238,1.8,approved
1346 API_USD,2016-05-07 07:20:14,198.232.218.254,,,,,,wwcn-411271,1.8,approved
1346 API_USD,2016-05-07 07:06:26,198.232.218.254,,,,,,wwcn-401085,1.8,approved
1346 API_USD,2016-05-07 06:55:19,198.232.218.254,,,,,,wwcn-401085,1.8,approved
1346 API_USD,2016-05-07 04:15:31,198.232.218.254,,,,,,wwcn-11444,1.8,approved
1346 API_USD,2016-05-07 04:12:26,198.232.218.254,,,,,,wwcn-4032,1.8,approved
1346 API_USD,2016-05-07 04:09:03,198.232.218.254,,,,,,wwcn-9228,1.8,approved
1346 API_USD,2016-05-07 03:18:07,198.232.218.254,,,,,,wwcn-120489,1.8,approved
1346 API_USD,2016-05-07 02:01:26,198.232.218.254,,,,,,wwcn-12885,1.8,approved
1346 API_USD,2016-05-07 01:09:49,198.232.218.254,,,,,,wwcn-24080,1.8,approved
1346 API_USD,2016-05-07 00:54:49,198.232.218.254,,,,,,wwcn-416481,1.8,approved
1346 API_USD,2016-05-07 00:51:44,198.232.218.254,,,,,,wwcn-386745,1.8,approved
1346 API_USD,2016-05-07 00:50:00,198.232.218.254,,,,,,wwcn-5482,1.8,approved
1346 API_USD,2016-05-07 00:39:21,198.232.218.254,,,,,,wwcn-8496,1.8,approved
1346 API_USD,2016-05-07 00:34:24,198.232.218.254,,,,,,wwcn-13096,1.8,approved
1346 API_USD,2016-05-07 00:10:04,198.232.218.254,,,,,,wwcn-8496,1.8,approved
1346 API_USD,2016-05-06 23:52:31,198.232.218.254,,,,,,wwcn-31238,1.8,approved
1346 API_USD,2016-05-06 23:38:20,198.232.218.254,,,,,,wwcn-31238,1.8,approved
1346 API_USD,2016-05-06 23:30:48,198.232.218.254,,,,,,wwcn-351811,1.8,approved
1346 API_USD,2016-05-06 23:21:48,198.232.218.254,,,,,,wwcn-24080,1.8,approved
1346 API_USD,2016-05-06 23:19:31,198.232.218.254,,,,,,wwcn-33050,1.8,approved
1346 API_USD,2016-05-06 23:18:45,198.232.218.254,,,,,,wwcn-7612,1.8,approved
1346 API_USD,2016-05-06 23:17:48,198.232.218.254,,,,,,wwcn-377231,1.8,approved
1346 API_USD,2016-05-06 23:13:56,198.232.218.254,,,,,,wwcn-11059,1.8,approved
1346 API_USD,2016-05-06 23:11:30,198.232.218.254,,,,,,wwcn-416819,1.8,approved
1346 API_USD,2016-05-06 22:49:28,198.232.218.254,,,,,,wwcn-417164,1.8,approved
1346 API_USD,2016-05-06 22:46:45,198.232.218.254,,,,,,wwcn-35515,1.8,approved
1346 API_USD,2016-05-06 22:40:06,198.232.218.254,,,,,,wwcn-115417,1.8,approved
1346 API_USD,2016-05-06 22:32:35,198.232.218.254,,,,,,wwcn-29869,1.8,approved
1346 API_USD,2016-05-06 22:26:28,198.232.218.254,,,,,,wwcn-28159,1.8,approved
1346 API_USD,2016-05-06 22:25:40,198.232.218.254,,,,,,wwcn-5536,1.8,approved
1346 API_USD,2016-05-06 22:21:34,198.232.218.254,,,,,,wwcn-3147,1.8,approved
1346 API_USD,2016-05-06 22:16:06,198.232.218.254,,,,,,wwcn-277997,1.8,approved
1346 API_USD,2016-05-06 22:06:33,198.232.218.254,,,,,,wwcn-405156,1.8,approved
1346 API_USD,2016-05-06 21:35:56,198.232.218.254,,,,,,wwcn-28164,1.8,approved
1346 API_USD,2016-05-06 21:30:11,198.232.218.254,,,,,,wwcn-19069,1.8,approved
1346 API_USD,2016-05-06 21:27:33,198.232.218.254,,,,,,wwcn-381711,1.8,approved
1346 API_USD,2016-05-06 21:27:26,198.232.218.254,,,,,,wwcn-4949,1.8,approved
1346 API_USD,2016-05-06 21:21:48,198.232.218.254,,,,,,wwcn-78863,1.8,approved
1346 API_USD,2016-05-06 21:14:07,198.232.218.254,,,,,,wwcn-1150,1.8,approved
1346 API_USD,2016-05-06 21:12:32,198.232.218.254,,,,,,wwcn-5569,1.8,approved
1346 API_USD,2016-05-06 21:10:54,198.232.218.254,,,,,,wwcn-78863,1.8,approved
1346 API_USD,2016-05-06 20:55:11,198.232.218.254,,,,,,wwcn-416819,1.8,approved
1346 API_USD,2016-05-06 20:52:13,198.232.218.254,,,,,,wwcn-7532,1.8,approved
1346 API_USD,2016-05-06 20:44:21,198.232.218.254,,,,,,wwcn-11444,1.8,approved
1346 API_USD,2016-05-06 20:35:13,198.232.218.254,,,,,,wwcn-18132,1.8,approved
1346 API_USD,2016-05-06 20:26:41,198.232.218.254,,,,,,wwcn-18132,1.8,approved
1346 API_USD,2016-05-06 20:25:15,198.232.218.254,,,,,,wwcn-7837,1.8,approved
1346 API_USD,2016-05-06 20:08:36,198.232.218.254,,,,,,wwcn-321,1.8,approved
1346 API_USD,2016-05-06 19:57:37,198.232.218.254,,,,,,wwcn-11444,1.8,approved
1346 API_USD,2016-05-06 19:51:37,198.232.218.254,,,,,,wwcn-417164,1.8,approved
1346 API_USD,2016-05-06 19:47:02,198.232.218.254,,,,,,wwcn-7003,1.8,approved
1346 API_USD,2016-05-06 19:38:44,198.232.218.254,,,,,,wwcn-7003,1.8,approved
1346 API_USD,2016-05-06 19:24:56,198.232.218.254,,,,,,wwcn-7837,1.8,approved
1346 API_USD,2016-05-06 19:24:33,198.232.218.254,,,,,,wwcn-24656,1.8,approved
1346 API_USD,2016-05-06 19:13:14,198.232.218.254,,,,,,wwcn-11306,1.8,approved
1346 API_USD,2016-05-06 19:04:23,198.232.218.254,,,,,,wwcn-4319,1.8,approved
1346 API_USD,2016-05-06 19:04:11,198.232.218.254,,,,,,wwcn-34997,1.8,approved
1346 API_USD,2016-05-06 18:57:08,198.232.218.254,,,,,,wwcn-417222,1.8,approved
1346 API_USD,2016-05-06 18:48:21,198.232.218.254,,,,,,wwcn-398245,1.8,approved
1346 API_USD,2016-05-06 18:20:08,198.232.218.254,,,,,,wwcn-417273,1.8,approved
1346 API_USD,2016-05-06 18:19:19,198.232.218.254,,,,,,wwcn-417222,1.8,approved
1346 API_USD,2016-05-06 18:14:17,198.232.218.254,,,,,,wwcn-417222,1.8,approved
1346 API_USD,2016-05-06 18:09:29,198.232.218.254,,,,,,wwcn-8179,1.8,approved
1346 API_USD,2016-05-06 18:06:19,198.232.218.254,,,,,,wwcn-9967,1.8,approved
1346 API_USD,2016-05-06 18:05:24,198.232.218.254,,,,,,wwcn-10563,1.8,approved
1346 API_USD,2016-05-06 17:59:27,198.232.218.254,,,,,,wwcn-403469,1.8,approved
1346 API_USD,2016-05-06 17:57:22,198.232.218.254,,,,,,wwcn-15901,1.8,approved
1346 API_USD,2016-05-06 17:56:42,198.232.218.254,,,,,,wwcn-416168,1.8,approved
1346 API_USD,2016-05-06 17:53:53,198.232.218.254,,,,,,wwcn-6214,1.8,approved
1346 API_USD,2016-05-06 17:51:03,198.232.218.254,,,,,,wwcn-408731,1.8,approved
1346 API_USD,2016-05-06 17:48:06,198.232.218.254,,,,,,wwcn-27678,1.8,approved
1346 API_USD,2016-05-06 17:39:24,198.232.218.254,,,,,,wwcn-26428,1.8,approved
1346 API_USD,2016-05-06 17:36:26,198.232.218.254,,,,,,wwcn-334703,1.8,approved
1346 API_USD,2016-05-06 17:27:26,198.232.218.254,,,,,,wwcn-22888,1.8,approved
1346 API_USD,2016-05-06 17:25:27,198.232.218.254,,,,,,wwcn-17818,1.8,approved
1346 API_USD,2016-05-06 17:23:19,198.232.218.254,,,,,,wwcn-27678,1.8,approved
1346 API_USD,2016-05-06 17:21:40,198.232.218.254,,,,,,wwcn-270101,1.8,approved
1346 API_USD,2016-05-06 17:21:34,198.232.218.254,,,,,,wwcn-11679,1.8,approved
1346 API_USD,2016-05-06 17:15:02,198.232.218.254,,,,,,wwcn-7225,1.8,approved
1346 API_USD,2016-05-06 17:14:11,198.232.218.254,,,,,,wwcn-409804,1.8,approved
1346 API_USD,2016-05-06 17:13:22,198.232.218.254,,,,,,wwcn-416168,1.8,approved
1346 API_USD,2016-05-06 16:58:49,198.232.218.254,,,,,,wwcn-265251,1.8,approved
1346 API_USD,2016-05-06 16:57:28,198.232.218.254,,,,,,wwcn-416168,1.8,approved
1346 API_USD,2016-05-06 16:55:04,198.232.218.254,,,,,,wwcn-378544,1.8,approved
1346 API_USD,2016-05-06 16:45:38,198.232.218.254,,,,,,wwcn-8959,1.8,approved
1346 API_USD,2016-05-06 16:44:22,198.232.218.254,,,,,,wwcn-391148,1.8,approved
1346 API_USD,2016-05-06 16:40:10,198.232.218.254,,,,,,wwcn-378544,1.8,approved
1346 API_USD,2016-05-06 16:38:27,198.232.218.254,,,,,,wwcn-417060,1.8,approved
1346 API_USD,2016-05-06 16:36:42,198.232.218.254,,,,,,wwcn-6213,1.8,approved
1346 API_USD,2016-05-06 16:34:25,198.232.218.254,,,,,,wwcn-169630,1.8,approved
1346 API_USD,2016-05-06 16:22:55,198.232.218.254,,,,,,wwcn-13591,1.8,approved
1346 API_USD,2016-05-06 16:22:00,198.232.218.254,,,,,,wwcn-399355,1.8,approved
1346 API_USD,2016-05-06 16:16:08,198.232.218.254,,,,,,wwcn-25317,1.8,approved
1346 API_USD,2016-05-06 16:14:39,198.232.218.254,,,,,,wwcn-6483,1.8,approved
1346 API_USD,2016-05-06 16:07:39,198.232.218.254,,,,,,wwcn-28386,1.8,approved
1346 API_USD,2016-05-06 16:04:24,198.232.218.254,,,,,,wwcn-213621,1.8,approved
1346 API_USD,2016-05-06 16:03:39,198.232.218.254,,,,,,wwcn-257836,1.8,approved
1346 API_USD,2016-05-06 15:57:43,198.232.218.254,,,,,,wwcn-416929,1.8,approved
1346 API_USD,2016-05-06 15:46:52,198.232.218.254,,,,,,wwcn-79738,1.8,approved
1346 API_USD,2016-05-06 15:45:44,198.232.218.254,,,,,,wwcn-9119,1.8,approved
1346 API_USD,2016-05-06 15:41:56,198.232.218.254,,,,,,wwcn-38193,1.8,approved
1346 API_USD,2016-05-06 15:39:33,198.232.218.254,,,,,,wwcn-386651,1.8,approved
1346 API_USD,2016-05-06 15:34:45,198.232.218.254,,,,,,wwcn-4586,1.8,approved
1346 API_USD,2016-05-06 15:30:52,198.232.218.254,,,,,,wwcn-17679,1.8,approved
1346 API_USD,2016-05-06 15:26:27,198.232.218.254,,,,,,wwcn-328402,1.8,approved
1346 API_USD,2016-05-06 15:22:41,198.232.218.254,,,,,,wwcn-347842,1.8,approved
1346 API_USD,2016-05-06 15:18:19,198.232.218.254,,,,,,wwcn-109798,1.8,approved
1346 API_USD,2016-05-06 15:15:38,198.232.218.254,,,,,,wwcn-19851,1.8,approved
1346 API_USD,2016-05-06 15:14:22,198.232.218.254,,,,,,wwcn-357,1.8,approved
1346 API_USD,2016-05-06 14:53:05,198.232.218.254,,,,,,wwcn-7918,1.8,approved
1346 API_USD,2016-05-06 14:49:17,198.232.218.254,,,,,,wwcn-5135,1.8,approved
1346 API_USD,2016-05-06 14:47:31,198.232.218.254,,,,,,wwcn-357,1.8,approved
1346 API_USD,2016-05-06 14:37:16,198.232.218.254,,,,,,wwcn-3446,1.8,approved
1346 API_USD,2016-05-06 14:25:56,198.232.218.254,,,,,,wwcn-27667,1.8,approved
1346 API_USD,2016-05-06 14:22:50,198.232.218.254,,,,,,wwcn-63784,1.8,approved
1346 API_USD,2016-05-06 14:21:57,198.232.218.254,,,,,,wwcn-4392,1.8,approved
1346 API_USD,2016-05-06 14:20:52,198.232.218.254,,,,,,wwcn-325075,1.8,approved
1346 API_USD,2016-05-06 14:15:47,198.232.218.254,,,,,,wwcn-14162,1.8,approved
1346 API_USD,2016-05-06 14:15:06,198.232.218.254,,,,,,wwcn-5557,1.8,approved
1346 API_USD,2016-05-06 14:06:18,198.232.218.254,,,,,,wwcn-10786,1.8,approved
1346 API_USD,2016-05-06 14:05:30,198.232.218.254,,,,,,wwcn-335056,1.8,approved
1346 API_USD,2016-05-06 14:04:54,198.232.218.254,,,,,,wwcn-26023,1.8,approved
1346 API_USD,2016-05-06 14:00:20,198.232.218.254,,,,,,wwcn-92388,1.8,approved
1346 API_USD,2016-05-06 14:00:15,198.232.218.254,,,,,,wwcn-27667,1.8,approved
1346 API_USD,2016-05-06 13:51:23,198.232.218.254,,,,,,wwcn-4392,1.8,approved
1346 API_USD,2016-05-06 13:50:21,198.232.218.254,,,,,,wwcn-9628,1.8,approved
1346 API_USD,2016-05-06 13:47:58,198.232.218.254,,,,,,wwcn-5975,1.8,approved
1346 API_USD,2016-05-06 13:43:08,198.232.218.254,,,,,,wwcn-5930,1.8,approved
1346 API_USD,2016-05-06 13:42:55,198.232.218.254,,,,,,wwcn-5975,1.8,approved
1346 API_USD,2016-05-06 13:37:53,198.232.218.254,,,,,,wwcn-109798,1.8,approved
1346 API_USD,2016-05-06 13:35:22,198.232.218.254,,,,,,wwcn-362238,1.8,approved
1346 API_USD,2016-05-06 13:34:29,198.232.218.254,,,,,,wwcn-36722,1.8,approved
1346 API_USD,2016-05-06 13:32:21,198.232.218.254,,,,,,wwcn-1808,1.8,approved
1346 API_USD,2016-05-06 13:25:58,198.232.218.254,,,,,,wwcn-18469,1.8,approved
1346 API_USD,2016-05-06 13:21:12,198.232.218.254,,,,,,wwcn-22561,1.8,approved
1346 API_USD,2016-05-06 13:21:07,198.232.218.254,,,,,,wwcn-5548,1.8,approved
1346 API_USD,2016-05-06 13:19:43,198.232.218.254,,,,,,wwcn-23156,1.8,approved
1346 API_USD,2016-05-06 13:00:34,198.232.218.254,,,,,,wwcn-91096,1.8,approved
1346 API_USD,2016-05-06 12:56:32,198.232.218.254,,,,,,wwcn-337113,1.8,approved
1346 API_USD,2016-05-06 12:55:56,198.232.218.254,,,,,,wwcn-375373,1.8,approved
1346 API_USD,2016-05-06 12:54:43,198.232.218.254,,,,,,wwcn-14696,1.8,approved
1346 API_USD,2016-05-06 12:54:25,198.232.218.254,,,,,,wwcn-25317,1.8,approved
1346 API_USD,2016-05-06 12:53:51,198.232.218.254,,,,,,wwcn-188983,1.8,approved
1346 API_USD,2016-05-06 12:48:39,198.232.218.254,,,,,,wwcn-414948,1.8,approved
1346 API_USD,2016-05-06 12:48:36,198.232.218.254,,,,,,wwcn-375373,1.8,approved
1346 API_USD,2016-05-06 12:39:42,198.232.218.254,,,,,,wwcn-25708,1.8,approved
1346 API_USD,2016-05-06 12:29:40,198.232.218.254,,,,,,wwcn-20171,1.8,approved
1346 API_USD,2016-05-06 12:26:26,198.232.218.254,,,,,,wwcn-2915,1.8,approved
1346 API_USD,2016-05-06 12:22:30,198.232.218.254,,,,,,wwcn-25317,1.8,approved
1346 API_USD,2016-05-06 12:16:03,198.232.218.254,,,,,,wwcn-74415,1.8,approved
1346 API_USD,2016-05-06 12:10:56,198.232.218.254,,,,,,wwcn-391373,1.8,approved
1346 API_USD,2016-05-06 11:55:46,198.232.218.254,,,,,,wwcn-416455,1.8,approved
1346 API_USD,2016-05-06 11:55:26,198.232.218.254,,,,,,wwcn-9652,1.8,approved
1346 API_USD,2016-05-06 11:48:12,198.232.218.254,,,,,,wwcn-417205,1.8,approved
1346 API_USD,2016-05-06 11:46:56,198.232.218.254,,,,,,wwcn-20297,1.8,approved
1346 API_USD,2016-05-06 11:45:34,198.232.218.254,,,,,,wwcn-384849,1.8,approved
1346 API_USD,2016-05-06 11:42:02,198.232.218.254,,,,,,wwcn-9745,1.8,approved
1346 API_USD,2016-05-06 11:40:25,198.232.218.254,,,,,,wwcn-35426,1.8,approved
1346 API_USD,2016-05-06 11:28:14,198.232.218.254,,,,,,wwcn-254894,1.8,approved
1346 API_USD,2016-05-06 11:17:14,198.232.218.254,,,,,,wwcn-404799,1.8,approved
1346 API_USD,2016-05-06 11:15:10,198.232.218.254,,,,,,wwcn-414814,1.8,approved
1346 API_USD,2016-05-06 11:13:25,198.232.218.254,,,,,,wwcn-79738,1.8,approved
1346 API_USD,2016-05-06 11:10:04,198.232.218.254,,,,,,wwcn-21959,1.8,approved
1346 API_USD,2016-05-06 11:07:39,198.232.218.254,,,,,,wwcn-5492,1.8,approved
1346 API_USD,2016-05-06 11:05:17,198.232.218.254,,,,,,wwcn-38344,1.8,approved
1346 API_USD,2016-05-06 11:04:57,198.232.218.254,,,,,,wwcn-412522,1.8,approved
1346 API_USD,2016-05-06 11:01:57,198.232.218.254,,,,,,wwcn-85895,1.8,approved
1346 API_USD,2016-05-06 11:01:21,198.232.218.254,,,,,,wwcn-23252,1.8,approved
1346 API_USD,2016-05-06 10:57:19,198.232.218.254,,,,,,wwcn-373960,1.8,approved
1346 API_USD,2016-05-06 10:55:40,198.232.218.254,,,,,,wwcn-6680,1.8,approved
1346 API_USD,2016-05-06 10:52:47,198.232.218.254,,,,,,wwcn-417097,1.8,approved
1346 API_USD,2016-05-06 10:51:18,198.232.218.254,,,,,,wwcn-5443,1.8,approved
1346 API_USD,2016-05-06 10:51:12,198.232.218.254,,,,,,wwcn-35426,1.8,approved
1346 API_USD,2016-05-06 10:47:22,198.232.218.254,,,,,,wwcn-16205,1.8,approved
1346 API_USD,2016-05-06 10:46:48,198.232.218.254,,,,,,wwcn-417076,1.8,approved
1346 API_USD,2016-05-06 10:45:05,198.232.218.254,,,,,,wwcn-23764,1.8,approved
1346 API_USD,2016-05-06 10:41:02,198.232.218.254,,,,,,wwcn-128408,1.8,approved
1346 API_USD,2016-05-06 10:40:50,198.232.218.254,,,,,,wwcn-69,1.8,approved
1346 API_USD,2016-05-06 10:37:38,198.232.218.254,,,,,,wwcn-35426,1.8,approved
1346 API_USD,2016-05-06 10:34:37,198.232.218.254,,,,,,wwcn-417076,1.8,approved
1346 API_USD,2016-05-06 10:32:48,198.232.218.254,,,,,,wwcn-416793,1.8,approved
1346 API_USD,2016-05-06 10:32:34,198.232.218.254,,,,,,wwcn-26105,1.8,approved
1346 API_USD,2016-05-06 10:30:37,198.232.218.254,,,,,,wwcn-389443,1.8,approved
1346 API_USD,2016-05-06 10:29:34,198.232.218.254,,,,,,wwcn-8546,1.8,approved
1346 API_USD,2016-05-06 10:28:32,198.232.218.254,,,,,,wwcn-8149,1.8,approved
1346 API_USD,2016-05-06 10:28:18,198.232.218.254,,,,,,wwcn-10030,1.8,approved
1346 API_USD,2016-05-06 10:26:47,198.232.218.254,,,,,,wwcn-8660,1.8,approved
1346 API_USD,2016-05-06 10:25:58,198.232.218.254,,,,,,wwcn-258765,1.8,approved
1346 API_USD,2016-05-06 10:24:15,198.232.218.254,,,,,,wwcn-4211,1.8,approved
1346 API_USD,2016-05-06 10:22:57,198.232.218.254,,,,,,wwcn-27979,1.8,approved
1346 API_USD,2016-05-06 10:22:08,198.232.218.254,,,,,,wwcn-325855,1.8,approved
1346 API_USD,2016-05-06 10:22:00,198.232.218.254,,,,,,wwcn-6966,1.8,approved
1346 API_USD,2016-05-06 10:21:31,198.232.218.254,,,,,,wwcn-4074,1.8,approved
1346 API_USD,2016-05-06 10:17:56,198.232.218.254,,,,,,wwcn-25784,1.8,approved
1346 API_USD,2016-05-06 10:17:21,198.232.218.254,,,,,,wwcn-181989,1.8,approved
1346 API_USD,2016-05-06 10:16:22,198.232.218.254,,,,,,wwcn-2107,1.8,approved
1346 API_USD,2016-05-06 10:15:58,198.232.218.254,,,,,,wwcn-207509,1.8,approved
1346 API_USD,2016-05-06 10:13:24,198.232.218.254,,,,,,wwcn-181989,1.8,approved
1346 API_USD,2016-05-06 10:12:22,198.232.218.254,,,,,,wwcn-336819,1.8,approved
1346 API_USD,2016-05-06 10:10:58,198.232.218.254,,,,,,wwcn-85895,1.8,approved
1346 API_USD,2016-05-06 10:05:50,198.232.218.254,,,,,,wwcn-16547,1.8,approved
1346 API_USD,2016-05-06 10:03:32,198.232.218.254,,,,,,wwcn-199856,1.8,approved
1346 API_USD,2016-05-06 09:59:59,198.232.218.254,,,,,,wwcn-5226,1.8,approved
1346 API_USD,2016-05-06 09:58:51,198.232.218.254,,,,,,wwcn-22532,1.8,approved
1346 API_USD,2016-05-06 09:53:46,198.232.218.254,,,,,,wwcn-417075,1.8,approved
1346 API_USD,2016-05-06 09:52:04,198.232.218.254,,,,,,wwcn-5807,1.8,approved
1346 API_USD,2016-05-06 09:51:19,198.232.218.254,,,,,,wwcn-26105,1.8,approved
1346 API_USD,2016-05-06 09:51:04,198.232.218.254,,,,,,wwcn-5943,1.8,approved
1346 API_USD,2016-05-06 09:46:28,198.232.218.254,,,,,,wwcn-124140,1.8,approved
1346 API_USD,2016-05-06 09:39:05,198.232.218.254,,,,,,wwcn-8977,1.8,approved
1346 API_USD,2016-05-06 09:38:33,198.232.218.254,,,,,,wwcn-339193,1.8,approved
1346 API_USD,2016-05-06 09:36:55,198.232.218.254,,,,,,wwcn-4922,1.8,approved
1346 API_USD,2016-05-06 09:34:56,198.232.218.254,,,,,,wwcn-4288,1.8,approved
1346 API_USD,2016-05-06 09:34:43,198.232.218.254,,,,,,wwcn-412522,1.8,approved
1346 API_USD,2016-05-06 09:30:41,198.232.218.254,,,,,,wwcn-5037,1.8,approved
1346 API_USD,2016-05-06 09:22:46,198.232.218.254,,,,,,wwcn-3039,1.8,approved
